asset_id,symbol,name_cn,asset_type,subtype,exchange_code,underlying_group,underlying_name_cn,underlying_name_en,mapping_confidence,mapping_method,data_source_1,data_source_2,source_status,notes
FUT_SHFE_FU,FU,燃油,FUTURE,COMMODITY_FUTURE,SHFE,FUEL_OIL,燃料油,Fuel Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_HC,HC,热轧卷板,FUTURE,COMMODITY_FUTURE,SHFE,HOT_ROLLED_COIL,热轧卷板,Hot Rolled Coil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_NI,NI,沪镍,FUTURE,COMMODITY_FUTURE,SHFE,NICKEL,镍,Nickel,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_OP,OP,双胶纸,FUTURE,COMMODITY_FUTURE,SHFE,OFFSET_PAPER,胶版印刷纸,Offset Paper,HIGH,CONSERVATIVE_SYMBOL_RULE,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_PB,PB,沪铅,FUTURE,COMMODITY_FUTURE,SHFE,LEAD,铅,Lead,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_RB,RB,螺纹钢,FUTURE,COMMODITY_FUTURE,SHFE,REBAR,螺纹钢,Rebar,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_RU,RU,橡胶,FUTURE,COMMODITY_FUTURE,SHFE,NATURAL_RUBBER,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_SN,SN,沪锡,FUTURE,COMMODITY_FUTURE,SHFE,TIN,锡,Tin,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_SP,SP,纸浆,FUTURE,COMMODITY_FUTURE,SHFE,PULP,纸浆,Pulp,HIGH,CONSERVATIVE_SYMBOL_RULE,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_SS,SS,不锈钢,FUTURE,COMMODITY_FUTURE,SHFE,STAINLESS_STEEL,不锈钢,Stainless Steel,HIGH,CONSERVATIVE_SYMBOL_RULE,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_WR,WR,线材,FUTURE,COMMODITY_FUTURE,SHFE,WIRE_ROD,线材,Wire Rod,HIGH,CONSERVATIVE_SYMBOL_RULE,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
FUT_SHFE_ZN,ZN,沪锌,FUTURE,COMMODITY_FUTURE,SHFE,ZINC,锌,Zinc,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,ExchangeOfficialWebsite,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CFFEX_HO,HO,上证50股指期权,OPTION,INDEX_OPTION,CFFEX,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CFFEX_IO,IO,沪深300股指期权,OPTION,INDEX_OPTION,CFFEX,CSI300,沪深300,CSI 300,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CFFEX_MO,MO,中证1000股指期权,OPTION,INDEX_OPTION,CFFEX,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_AP,AP,苹果期权,OPTION,COMMODITY_OPTION,CZCE,APPLE,苹果,Apple,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_CF,CF,棉花期权,OPTION,COMMODITY_OPTION,CZCE,COTTON,棉花,Cotton,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_CJ,CJ,红枣期权,OPTION,COMMODITY_OPTION,CZCE,JUJUBE,红枣,Jujube,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_FG,FG,玻璃期权,OPTION,COMMODITY_OPTION,CZCE,GLASS,玻璃,Glass,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_MA,MA,甲醇期权,OPTION,COMMODITY_OPTION,CZCE,METHANOL,甲醇,Methanol,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_OI,OI,菜籽油期权,OPTION,COMMODITY_OPTION,CZCE,RAPESEED_OIL,菜籽油,Rapeseed Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_PF,PF,短纤期权,OPTION,COMMODITY_OPTION,CZCE,POLYESTER_STAPLE_FIBER,短纤,Polyester Staple Fiber,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_PK,PK,花生期权,OPTION,COMMODITY_OPTION,CZCE,PEANUT,花生,Peanut,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_PL,PL,丙烯期权,OPTION,COMMODITY_OPTION,CZCE,PROPYLENE,丙烯,Propylene,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_PR,PR,瓶片期权,OPTION,COMMODITY_OPTION,CZCE,BOTTLE_GRADE_PET,瓶片,Bottle-grade PET,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_PX,PX,对二甲苯期权,OPTION,COMMODITY_OPTION,CZCE,PARAXYLENE,对二甲苯,Paraxylene,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_RM,RM,菜粕期权,OPTION,COMMODITY_OPTION,CZCE,RAPESEED_MEAL,菜粕,Rapeseed Meal,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_SA,SA,纯碱期权,OPTION,COMMODITY_OPTION,CZCE,SODA_ASH,纯碱,Soda Ash,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_SF,SF,硅铁期权,OPTION,COMMODITY_OPTION,CZCE,FERROSILICON,硅铁,Ferrosilicon,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_SH,SH,烧碱期权,OPTION,COMMODITY_OPTION,CZCE,CAUSTIC_SODA,烧碱,Caustic Soda,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_SM,SM,锰硅期权,OPTION,COMMODITY_OPTION,CZCE,SILICOMANGANESE,锰硅,Silicomanganese,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_SR,SR,白糖期权,OPTION,COMMODITY_OPTION,CZCE,SUGAR,白糖,Sugar,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_TA,TA,PTA期权,OPTION,COMMODITY_OPTION,CZCE,PTA,PTA,PTA,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_UR,UR,尿素期权,OPTION,COMMODITY_OPTION,CZCE,UREA,尿素,Urea,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_CZCE_ZC,ZC,动力煤期权,OPTION,COMMODITY_OPTION,CZCE,THERMAL_COAL,动力煤,Thermal Coal,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_A,A,豆一期权,OPTION,COMMODITY_OPTION,DCE,SOYBEAN,大豆,Soybean,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_B,B,豆二期权,OPTION,COMMODITY_OPTION,DCE,SOYBEAN,大豆,Soybean,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_BZ,BZ,纯苯期权,OPTION,COMMODITY_OPTION,DCE,BENZENE,纯苯,Benzene,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_C,C,玉米期权,OPTION,COMMODITY_OPTION,DCE,CORN,玉米,Corn,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_CS,CS,玉米淀粉期权,OPTION,COMMODITY_OPTION,DCE,CORN_STARCH,玉米淀粉,Corn Starch,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_EB,EB,苯乙烯期权,OPTION,COMMODITY_OPTION,DCE,STYRENE,苯乙烯,Styrene,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_EG,EG,乙二醇期权,OPTION,COMMODITY_OPTION,DCE,ETHYLENE_GLYCOL,乙二醇,Ethylene Glycol,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_I,I,铁矿石期权,OPTION,COMMODITY_OPTION,DCE,IRON_ORE,铁矿石,Iron Ore,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_JD,JD,鸡蛋期权,OPTION,COMMODITY_OPTION,DCE,EGG,鸡蛋,Egg,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_JM,JM,焦煤期权,OPTION,COMMODITY_OPTION,DCE,COKING_COAL,焦煤,Coking Coal,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_L,L,塑料期权,OPTION,COMMODITY_OPTION,DCE,LLDPE,线性低密度聚乙烯,LLDPE,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_LG,LG,原木期权,OPTION,COMMODITY_OPTION,DCE,LOG,原木,Log,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_LH,LH,生猪期权,OPTION,COMMODITY_OPTION,DCE,LIVE_HOG,生猪,Live Hog,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_M,M,豆粕期权,OPTION,COMMODITY_OPTION,DCE,SOYBEAN_MEAL,豆粕,Soybean Meal,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_P,P,棕榈油期权,OPTION,COMMODITY_OPTION,DCE,PALM_OIL,棕榈油,Palm Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_PG,PG,LPG期权,OPTION,COMMODITY_OPTION,DCE,LPG,LPG,LPG,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_PP,PP,聚丙烯期权,OPTION,COMMODITY_OPTION,DCE,POLYPROPYLENE,聚丙烯,Polypropylene,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_V,V,PVC期权,OPTION,COMMODITY_OPTION,DCE,PVC,PVC,PVC,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_DCE_Y,Y,豆油期权,OPTION,COMMODITY_OPTION,DCE,SOYBEAN_OIL,豆油,Soybean Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_GFEX_LC,LC,碳酸锂期权,OPTION,COMMODITY_OPTION,GFEX,LITHIUM_CARBONATE,碳酸锂,Lithium Carbonate,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_GFEX_PD,PD,钯期权,OPTION,COMMODITY_OPTION,GFEX,PALLADIUM,钯,Palladium,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_GFEX_PS,PS,多晶硅期权,OPTION,COMMODITY_OPTION,GFEX,POLYSILICON,多晶硅,Polysilicon,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_GFEX_PT,PT,铂期权,OPTION,COMMODITY_OPTION,GFEX,PLATINUM,铂,Platinum,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_GFEX_SI,SI,工业硅期权,OPTION,COMMODITY_OPTION,GFEX,INDUSTRIAL_SILICON,工业硅,Industrial Silicon,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_INE_BC,BC,国际铜期权,OPTION,COMMODITY_OPTION,INE,COPPER,铜,Copper,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_INE_NR,NR,号胶期权,OPTION,COMMODITY_OPTION,INE,NATURAL_RUBBER,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_INE_SC,SC,原油期权,OPTION,COMMODITY_OPTION,INE,CRUDE_OIL,原油,Crude Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_AD,AD,铸造铝合金期权,OPTION,COMMODITY_OPTION,SHFE,CAST_ALUMINUM_ALLOY,铸造铝合金,Cast Aluminum Alloy,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_AG,AG,白银期权,OPTION,COMMODITY_OPTION,SHFE,SILVER,白银,Silver,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_AL,AL,铝期权,OPTION,COMMODITY_OPTION,SHFE,ALUMINUM,铝,Aluminum,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_AO,AO,氧化铝期权,OPTION,COMMODITY_OPTION,SHFE,ALUMINA,氧化铝,Alumina,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_AU,AU,黄金期权,OPTION,COMMODITY_OPTION,SHFE,GOLD,黄金,Gold,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_BR,BR,丁二烯橡胶期权,OPTION,COMMODITY_OPTION,SHFE,BUTADIENE_RUBBER,丁二烯橡胶,Butadiene Rubber,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_BU,BU,石油沥青期权,OPTION,COMMODITY_OPTION,SHFE,BITUMEN,沥青,Bitumen,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_CU,CU,铜期权,OPTION,COMMODITY_OPTION,SHFE,COPPER,铜,Copper,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_FU,FU,燃料油期权,OPTION,COMMODITY_OPTION,SHFE,FUEL_OIL,燃料油,Fuel Oil,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_NI,NI,镍期权,OPTION,COMMODITY_OPTION,SHFE,NICKEL,镍,Nickel,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_OP,OP,双胶纸期权,OPTION,COMMODITY_OPTION,SHFE,OFFSET_PAPER,胶版印刷纸,Offset Paper,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_PB,PB,铅期权,OPTION,COMMODITY_OPTION,SHFE,LEAD,铅,Lead,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_RB,RB,螺纹钢期权,OPTION,COMMODITY_OPTION,SHFE,REBAR,螺纹钢,Rebar,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_RU,RU,天然橡胶期权,OPTION,COMMODITY_OPTION,SHFE,NATURAL_RUBBER,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_SN,SN,锡期权,OPTION,COMMODITY_OPTION,SHFE,TIN,锡,Tin,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_SP,SP,纸浆期权,OPTION,COMMODITY_OPTION,SHFE,PULP,纸浆,Pulp,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SHFE_ZN,ZN,锌期权,OPTION,COMMODITY_OPTION,SHFE,ZINC,锌,Zinc,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SSE_510050,510050,510050ETF期权,OPTION,ETF_OPTION,SSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SSE_510300,510300,510300ETF期权,OPTION,ETF_OPTION,SSE,CSI300,沪深300,CSI 300,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SSE_510500,510500,510500ETF期权,OPTION,ETF_OPTION,SSE,CSI500,中证500,CSI 500,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SSE_588000,588000,588000ETF期权,OPTION,ETF_OPTION,SSE,STAR50,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SSE_588080,588080,588080ETF期权,OPTION,ETF_OPTION,SSE,STAR50,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SZSE_159901,159901,159901ETF期权,OPTION,ETF_OPTION,SZSE,SZSE100,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SZSE_159915,159915,159915ETF期权,OPTION,ETF_OPTION,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SZSE_159919,159919,159919ETF期权,OPTION,ETF_OPTION,SZSE,CSI300,沪深300,CSI 300,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
OPT_SZSE_159922,159922,159922ETF期权,OPTION,ETF_OPTION,SZSE,CSI500,中证500,CSI 500,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SSE_510010,510010,180治理ETF交银,ETF,ETF,SSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SSE_510020,510020,超大盘ETF博时,ETF,ETF,SSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SSE_510030,510030,价值ETF华宝,ETF,ETF,SSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SSE_510040,510040,上证180ETF鹏华,ETF,ETF,SSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SSE_510050,510050,上证50ETF华夏,ETF,BROAD_BASED_ETF,SSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
