asset_id,asset_type,subtype,etf_code,ts_code,name_cn,name_en,exchange_code,exchange_name,country,currency,fund_company,fund_type,invest_type,tracking_index_code,tracking_index_name,underlying_group,nav_available,premium_discount_available,can_subscribe_redeem,creation_redemption_unit,pcfl_available,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes,etf_importance_level,etf_quality_status,etf_category_refined,underlying_group_review_required,underlying_group_review_reason,is_core_arbitrage_etf,is_etf_option_underlying,classification_method
ETF_SSE_588660,ETF,BROAD_BASED_ETF,588660,588660.SH,科创创业50ETF兴银,TODO,SSE,上海证券交易所,CN,CNY,兴银基金,股票型,被动指数型,CHECK,中证科创创业50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,OTHER_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588670,ETF,ETF,588670,588670.SH,科创综指增强ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,增强指数型,CHECK,上证科创板综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588680,ETF,ETF,588680,588680.SH,科创100增强ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,增强指数型,CHECK,上证科创板100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588690,ETF,ETF,588690,588690.SH,科创增强ETF银华,TODO,SSE,上海证券交易所,CN,CNY,银华基金,股票型,增强指数型,CHECK,上证科创板综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588700,ETF,ETF,588700,588700.SH,科创医药ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,上证科创板生物医药指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588710,ETF,ETF,588710,588710.SH,科创半导体设备ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,上证科创板半导体材料设备主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588720,ETF,BROAD_BASED_ETF,588720,588720.SH,科创50ETF中银,TODO,SSE,上海证券交易所,CN,CNY,中银基金,股票型,被动指数型,CHECK,上证科创板50成份指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588730,ETF,ETF,588730,588730.SH,科创人工智能ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588750,ETF,ETF,588750,588750.SH,科创芯片ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588760,ETF,ETF,588760,588760.SH,科创人工智能ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588770,ETF,ETF,588770,588770.SH,科创信息ETF摩根,TODO,SSE,上海证券交易所,CN,CNY,摩根基金,股票型,被动指数型,CHECK,上证科创板新一代信息技术指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588780,ETF,ETF,588780,588780.SH,科创芯片设计ETF国联安,TODO,SSE,上海证券交易所,CN,CNY,国联安基金,股票型,被动指数型,CHECK,上证科创板芯片设计主题指数,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588790,ETF,ETF,588790,588790.SH,科创AIETF博时,TODO,SSE,上海证券交易所,CN,CNY,博时基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588800,ETF,ETF,588800,588800.SH,科创100ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证科创板100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588810,ETF,ETF,588810,588810.SH,科创芯片ETF富国,TODO,SSE,上海证券交易所,CN,CNY,富国基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588820,ETF,ETF,588820,588820.SH,科创200ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证科创板200指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588830,ETF,ETF,588830,588830.SH,科创新能源ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,鹏华基金,股票型,被动指数型,CHECK,上证科创板新能源指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,IMPORTANT_UNDERLYING_GROUP_NEED_REVIEW,COMMODITY_ETF,Y,COMMODITY_ETF_NEED_UNDERLYING_GROUP_REVIEW,N,N,NAME_KEYWORD_RULE
ETF_SSE_588840,ETF,BROAD_BASED_ETF,588840,588840.SH,科创50ETF万家,TODO,SSE,上海证券交易所,CN,CNY,万家基金,股票型,被动指数型,CHECK,上证科创板50成份指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588850,ETF,ETF,588850,588850.SH,科创机械ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,上证科创板工业机械指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588860,ETF,ETF,588860,588860.SH,科创医药ETF工银,TODO,SSE,上海证券交易所,CN,CNY,工银瑞信基金,股票型,被动指数型,CHECK,上证科创板生物医药指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588870,ETF,BROAD_BASED_ETF,588870,588870.SH,科创50ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,上证科创板50成份指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588880,ETF,ETF,588880,588880.SH,科创100ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,上证科创板100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588890,ETF,ETF,588890,588890.SH,科创芯片ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588900,ETF,ETF,588900,588900.SH,科创100ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,上证科创板100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588910,ETF,ETF,588910,588910.SH,科创价值ETF建信,TODO,SSE,上海证券交易所,CN,CNY,建信基金,股票型,被动指数型,CHECK,上证智选科创板创新价值指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588920,ETF,ETF,588920,588920.SH,科创芯片ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,鹏华基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588930,ETF,ETF,588930,588930.SH,科创人工智能ETF银华,TODO,SSE,上海证券交易所,CN,CNY,银华基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588940,ETF,BROAD_BASED_ETF,588940,588940.SH,科创50ETF富国,TODO,SSE,上海证券交易所,CN,CNY,富国基金,股票型,被动指数型,CHECK,上证科创板50成份指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588950,ETF,BROAD_BASED_ETF,588950,588950.SH,科创50ETF景顺,TODO,SSE,上海证券交易所,CN,CNY,景顺长城基金,股票型,被动指数型,CHECK,上证科创板50成份指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_588960,ETF,ETF,588960,588960.SH,科创新能源ETF富国,TODO,SSE,上海证券交易所,CN,CNY,富国基金,股票型,被动指数型,CHECK,上证科创板新能源指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,IMPORTANT_UNDERLYING_GROUP_NEED_REVIEW,COMMODITY_ETF,Y,COMMODITY_ETF_NEED_UNDERLYING_GROUP_REVIEW,N,N,NAME_KEYWORD_RULE
ETF_SSE_588980,ETF,ETF,588980,588980.SH,科创100ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,上证科创板100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_588990,ETF,ETF,588990,588990.SH,科创芯片ETF博时,TODO,SSE,上海证券交易所,CN,CNY,博时基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_589000,ETF,ETF,589000,589000.SH,科创综指ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证科创板综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589010,ETF,ETF,589010,589010.SH,科创人工智能ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589020,ETF,ETF,589020,589020.SH,科创半导体设备ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,鹏华基金,股票型,被动指数型,CHECK,上证科创板半导体材料设备主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589030,ETF,ETF,589030,589030.SH,科创芯片设计ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,上证科创板芯片设计主题指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_589050,ETF,ETF,589050,589050.SH,科创综指ETF兴业,TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,上证科创板综合价格指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589060,ETF,ETF,589060,589060.SH,科创综指ETF东财,TODO,SSE,上海证券交易所,CN,CNY,东财基金,股票型,被动指数型,CHECK,上证科创板综合价格指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589070,ETF,ETF,589070,589070.SH,科创芯片设计ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,天弘基金,股票型,被动指数型,CHECK,上证科创板芯片设计主题指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_589080,ETF,ETF,589080,589080.SH,科创综指ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,上证科创板综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589090,ETF,ETF,589090,589090.SH,科创AIETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,鹏华基金,股票型,被动指数型,CHECK,上证科创板人工智能指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_589100,ETF,ETF,589100,589100.SH,科创芯片ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,上证科创板芯片指数收益率,CHIP,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
